ILO_CODE21,ILO_NAME21,IAR_CODE21,IAR_NAME21,IRE_CODE21,IRE_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area,WKT
10500202,Balranald - Wentworth - Surrounds,105002,Balranald - Wentworth,105,Riverina - Orange,1,New South Wales,AUS,Australia,49739.3408,http://linked.data.gov.au/dataset/asgsed3/ILOC/10500202,18.0887135527,4.8415919406,"POLYGON ((144.368703 -33.282675, 144.262647 -33.272893, 144.277784 -33.254203, 144.236261 -33.249816, 144.251433 -33.155056, 143.905913 -33.115694, 143.898199 -33.161379, 143.839029 -33.154577, 143.816669 -33.137432, 143.789883 -33.148852, 143.720957 -33.140439, 143.666489 -33.17908, 143.637295 -33.149903, 143.552466 -33.140468, 143.572817 -33.012416, 143.65342 -33.012399, 143.671814 -32.940751, 143.58516 -32.931017, 143.591993 -32.885127, 143.505859 -32.875991, 143.499572 -32.918335, 143.416975 -32.90748, 143.432442 -32.808432, 142.964645 -32.748524, 142.944357 -32.89052, 142.515543 -32.84744, 142.547994 -33.017127, 142.424476 -33.005213, 142.428017 -32.979014, 142.376482 -32.973662, 142.382879 -33.004932, 142.357351 -33.034562, 142.313356 -33.050125, 142.287475 -33.084875, 142.301946 -33.09223, 142.293387 -33.116584, 142.244611 -33.119444, 142.242834 -33.13086, 142.105686 -33.112407, 142.107809 -33.090118, 142.02294 -33.084787, 142.038362 -33.143927, 141.56078 -33.09628, 141.573211 -33.005558, 141.402587 -32.987647, 141.34801 -33.366645, 141.305847 -33.36244, 141.308728 -33.341389, 141.266632 -33.337228, 141.263999 -33.355742, 141.002412 -33.32901, 141.002963 -34.021879, 141.023474 -34.059749, 141.034343 -34.035721, 141.042471 -34.061088, 141.065608 -34.050049, 141.089224 -34.076683, 141.094245 -34.050644, 141.120345 -34.064853, 141.153118 -34.054508, 141.153677 -34.082105, 141.174675 -34.07332, 141.186237 -34.091963, 141.205914 -34.061709, 141.228475 -34.073638, 141.241814 -34.061301, 141.242549 -34.087328, 141.259572 -34.078121, 141.317458 -34.1124, 141.324944 -34.138769, 141.358986 -34.11071, 141.388125 -34.134717, 141.408254 -34.127843, 141.407411 -34.146387, 141.433908 -34.145891, 141.444546 -34.168002, 141.494973 -34.154598, 141.51875 -34.180897, 141.510077 -34.216466, 141.53387 -34.210683, 141.533553 -34.191421, 141.603292 -34.191216, 141.58939 -34.177341, 141.602966 -34.162241, 141.583909 -34.151953, 141.618545 -34.156274, 141.611825 -34.13901, 141.627989 -34.145404, 141.632659 -34.121472, 141.677456 -34.101211, 141.708292 -34.096338, 141.719018 -34.114881, 141.731466 -34.090944, 141.761843 -34.097524, 141.756954 -34.112083, 141.777904 -34.101761, 141.776893 -34.116865, 141.876633 -34.137404, 141.899589 -34.111355, 141.913364 -34.089468, 141.937707 -34.095302, 141.906121 -34.112849, 141.922598 -34.114557, 141.929635 -34.137375, 141.94501 -34.119464, 141.967091 -34.136968, 141.977657 -34.112689, 142.023343 -34.124683, 142.021092 -34.106416, 142.035629 -34.089456, 142.048059 -34.093879, 142.037366 -34.099752, 142.029586 -34.126125, 142.075645 -34.131405, 142.065352 -34.150597, 142.082777 -34.173532, 142.11962 -34.174895, 142.120119 -34.156878, 142.148711 -34.148743, 142.166636 -34.153121, 142.166155 -34.18291, 142.227969 -34.189451, 142.244186 -34.211528, 142.232426 -34.256039, 142.249572 -34.266915, 142.2359 -34.30696, 142.286139 -34.296523, 142.298893 -34.30569, 142.28388 -34.326554, 142.396572 -34.337736, 142.389758 -34.362786, 142.363537 -34.362146, 142.378276 -34.364737, 142.373934 -34.388137, 142.350976 -34.396616, 142.367943 -34.435401, 142.353341 -34.469569, 142.38417 -34.478078, 142.359582 -34.498766, 142.394688 -34.493471, 142.374949 -34.515271, 142.399953 -34.522277, 142.367702 -34.530433, 142.390217 -34.549106, 142.405565 -34.541495, 142.4077 -34.567959, 142.426069 -34.562335, 142.451629 -34.584252, 142.448854 -34.55947, 142.467974 -34.564282, 142.468264 -34.612921, 142.452334 -34.633485, 142.483651 -34.636422, 142.475592 -34.672605, 142.515862 -34.66367, 142.497273 -34.676542, 142.513675 -34.692204, 142.499751 -34.703125, 142.518956 -34.702933, 142.499578 -34.738599, 142.517051 -34.754809, 142.556751 -34.77536, 142.639329 -34.780258, 142.646371 -34.763302, 142.620504 -34.757114, 142.618323 -34.728739, 142.661419 -34.721693, 142.678961 -34.739188, 142.678653 -34.722332, 142.699412 -34.72446, 142.678906 -34.680834, 142.71076 -34.675757, 142.689213 -34.652533, 142.708796 -34.62265, 142.68951 -34.618284, 142.703973 -34.613494, 142.699987 -34.599366, 142.75918 -34.600123, 142.748298 -34.576747, 142.783764 -34.579063, 142.769998 -34.568869, 142.790618 -34.546406, 142.810096 -34.560707, 142.785966 -34.583705, 142.796121 -34.597436, 142.810645 -34.589292, 142.80335 -34.607078, 142.823124 -34.600238, 142.840686 -34.625738, 142.86838 -34.627481, 142.855215 -34.639508, 142.871873 -34.650279, 142.862108 -34.666734, 142.892646 -34.679593, 142.901534 -34.654945, 142.92385 -34.647843, 142.95927 -34.664969, 142.972165 -34.695033, 142.989216 -34.662586, 143.016655 -34.672783, 143.007954 -34.686974, 143.032773 -34.683028, 143.039704 -34.702594, 143.039224 -34.686616, 143.054829 -34.698841, 143.070342 -34.678284, 143.092835 -34.70126, 143.112349 -34.68089, 143.121095 -34.687473, 143.107066 -34.701537, 143.127615 -34.692732, 143.11803 -34.702979, 143.147406 -34.714744, 143.161696 -34.697903, 143.165367 -34.718123, 143.180993 -34.709468, 143.20092 -34.733434, 143.218854 -34.729457, 143.224395 -34.758712, 143.230225 -34.747055, 143.26669 -34.748827, 143.252256 -34.773452, 143.273012 -34.776399, 143.276742 -34.792248, 143.308851 -34.779926, 143.351444 -34.794323, 143.359565 -34.816886, 143.341197 -34.846296, 143.354964 -34.846026, 143.352569 -34.858222, 143.354709 -34.876319, 143.373475 -34.858994, 143.371008 -34.872889, 143.395185 -34.86843, 143.417513 -34.894755, 143.475209 -34.908244, 143.481998 -34.922172, 143.466141 -34.927103, 143.486305 -34.978476, 143.569025 -34.961232, 143.63442 -34.988351, 143.635738 -35.010605, 143.69509 -34.997123, 143.69843 -35.01687, 143.736765 -35.024134, 143.761977 -35.015049, 143.75895 -35.003183, 143.77054 -35.009086, 143.767399 -34.99709, 143.792409 -34.996343, 143.796728 -35.013541, 143.83101 -35.013406, 143.838533 -34.969351, 143.880442 -34.973126, 143.842522 -34.926703, 143.879064 -34.77019, 143.829237 -34.764517, 143.846502 -34.618144, 143.903887 -34.637731, 143.923665 -34.517008, 143.939389 -34.518745, 143.92556 -34.505645, 143.939159 -34.404179, 143.92388 -34.402233, 143.924752 -34.374652, 143.942886 -34.376478, 143.952451 -34.349008, 144.037138 -34.273174, 144.063803 -34.273104, 144.074145 -34.220632, 144.103833 -34.214936, 144.118417 -34.189221, 144.211993 -34.252288, 144.248583 -34.230582, 144.317304 -34.246408, 144.37398 -34.239004, 144.391421 -34.21821, 144.469994 -34.222918, 144.550584 -34.172985, 144.562256 -34.12899, 144.574948 -34.13526, 144.628978 -34.086772, 144.675911 -34.084947, 144.688136 -34.069509, 144.68752 -34.048442, 144.55825 -34.028376, 144.578458 -33.886513, 144.542289 -33.882289, 144.55644 -33.733238, 144.513197 -33.728263, 144.531352 -33.61043, 144.447643 -33.601526, 144.460545 -33.516297, 144.431588 -33.513047, 144.441431 -33.452504, 144.382449 -33.44034, 144.395482 -33.363298, 144.364924 -33.359834, 144.368703 -33.282675), (142.078678 -34.103666, 142.068199 -34.104193, 142.067353 -34.100548, 142.081703 -34.098102, 142.078678 -34.103666), (143.553911 -34.638357, 143.54304 -34.630962, 143.568447 -34.623991, 143.570294 -34.64633, 143.553911 -34.638357))"
10500203,Coomealla,105002,Balranald - Wentworth,105,Riverina - Orange,1,New South Wales,AUS,Australia,0.8278,http://linked.data.gov.au/dataset/asgsed3/ILOC/10500203,0.0407862780914,8.08721348577e-05,"POLYGON ((142.078678 -34.103666, 142.081703 -34.098102, 142.067353 -34.100548, 142.068199 -34.104193, 142.078678 -34.103666))"
10500204,Dareton,105002,Balranald - Wentworth,105,Riverina - Orange,1,New South Wales,AUS,Australia,2.447,http://linked.data.gov.au/dataset/asgsed3/ILOC/10500204,0.0802527639577,0.000239062797944,"POLYGON ((142.037366 -34.099752, 142.048059 -34.093879, 142.035629 -34.089456, 142.021092 -34.106416, 142.037366 -34.099752))"
10500205,Wentworth,105002,Balranald - Wentworth,105,Riverina - Orange,1,New South Wales,AUS,Australia,4.6048,http://linked.data.gov.au/dataset/asgsed3/ILOC/10500205,0.115929971495,0.000449869783251,"POLYGON ((141.906121 -34.112849, 141.937707 -34.095302, 141.913364 -34.089468, 141.899589 -34.111355, 141.906121 -34.112849))"
10500301,Bathurst,105003,Bathurst,105,Riverina - Orange,1,New South Wales,AUS,Australia,3809.6,http://linked.data.gov.au/dataset/asgsed3/ILOC/10500301,5.23752685481,0.369352564006,"POLYGON ((149.394692 -33.997546, 149.413502 -33.857426, 149.444159 -33.861341, 149.425852 -33.847554, 149.437158 -33.834088, 149.483582 -33.846334, 149.499616 -33.748011, 149.570644 -33.743807, 149.576155 -33.715127, 149.611758 -33.708122, 149.611472 -33.682059, 149.630801 -33.667145, 149.691604 -33.675942, 149.684321 -33.64386, 149.699371 -33.644442, 149.700684 -33.61197, 149.658771 -33.59918, 149.677669 -33.499906, 149.744681 -33.541846, 149.781986 -33.514645, 149.788289 -33.48353, 149.871735 -33.508934, 149.907144 -33.510326, 149.919398 -33.485152, 149.919432 -33.440554, 149.901921 -33.438058, 149.900859 -33.411766, 149.927194 -33.36766, 149.832287 -33.323678, 149.821383 -33.298935, 149.83637 -33.257372, 149.808109 -33.253471, 149.830124 -33.225735, 149.780633 -33.20856, 149.774182 -33.180111, 149.751926 -33.177333, 149.771977 -33.115837, 149.763914 -33.099111, 149.737602 -33.105504, 149.650837 -33.069022, 149.662188 -33.053911, 149.640019 -33.038256, 149.654201 -33.032039, 149.638578 -33.020167, 149.648108 -32.993163, 149.586461 -32.993749, 149.539104 -32.971931, 149.496552 -32.980282, 149.456575 -32.948603, 149.454086 -32.989965, 149.42783 -32.98464, 149.427384 -33.008637, 149.38369 -32.991706, 149.345428 -33.060887, 149.322961 -33.059144, 149.317153 -33.146601, 149.350451 -33.151074, 149.349458 -33.184258, 149.344228 -33.238805, 149.313419 -33.238973, 149.310843 -33.275992, 149.33721 -33.327929, 149.312727 -33.350591, 149.29895 -33.427675, 149.341533 -33.432388, 149.3413 -33.446549, 149.363142 -33.451473, 149.35359 -33.526546, 149.422063 -33.543527, 149.405995 -33.605873, 149.418907 -33.619536, 149.394038 -33.693243, 149.371289 -33.697043, 149.33482 -33.744918, 149.317379 -33.742542, 149.320903 -33.724557, 149.296705 -33.737025, 149.258101 -33.739595, 149.219422 -33.792351, 149.185345 -33.797517, 149.18336 -33.838857, 149.17029 -33.841165, 149.181943 -33.858136, 149.14563 -33.850423, 149.118172 -33.870564, 149.119842 -33.887816, 149.154979 -33.927139, 149.14451 -33.957919, 149.179351 -33.984664, 149.217902 -33.963591, 149.235514 -33.979641, 149.233879 -33.967644, 149.299235 -33.946171, 149.347784 -33.953286, 149.352071 -33.971223, 149.394692 -33.997546))"
10500401,Blayney - Cabonne,105004,Blayney - Cabonne,105,Riverina - Orange,1,New South Wales,AUS,Australia,6735.0681,http://linked.data.gov.au/dataset/asgsed3/ILOC/10500401,8.27313695811,0.651883898032,"POLYGON ((149.296705 -33.737025, 149.320903 -33.724557, 149.317379 -33.742542, 149.33482 -33.744918, 149.371289 -33.697043, 149.394038 -33.693243, 149.418907 -33.619536, 149.405995 -33.605873, 149.422063 -33.543527, 149.35359 -33.526546, 149.363142 -33.451473, 149.3413 -33.446549, 149.341533 -33.432388, 149.29895 -33.427675, 149.312727 -33.350591, 149.33721 -33.327929, 149.310843 -33.275992, 149.313419 -33.238973, 149.344228 -33.238805, 149.349458 -33.184258, 149.350451 -33.151074, 149.317153 -33.146601, 149.322961 -33.059144, 149.274016 -33.04413, 149.280477 -33.008197, 149.249456 -33.012926, 149.23298 -32.99857, 149.223093 -33.022342, 149.190699 -33.037897, 149.16805 -33.034523, 149.171393 -33.016344, 149.149547 -33.001051, 149.137745 -33.013141, 149.093371 -33.010326, 149.097705 -33.04268, 149.057107 -33.033085, 149.030338 -33.046569, 149.010342 -33.023261, 149.020282 -32.967744, 148.985 -32.962361, 148.958157 -32.891546, 148.905241 -32.908258, 148.885795 -32.898372, 148.88158 -32.920849, 148.814037 -32.901718, 148.832745 -32.872943, 148.808466 -32.879671, 148.781058 -32.829327, 148.725399 -32.794415, 148.723924 -32.795056, 148.722099 -32.804819, 148.726699 -32.824327, 148.714616 -32.835196, 148.660857 -32.820688, 148.654141 -32.852832, 148.587107 -32.859106, 148.580788 -32.872193, 148.55191 -32.834291, 148.561786 -32.783436, 148.481044 -32.758817, 148.469936 -32.772541, 148.379256 -32.761127, 148.39338 -32.723503, 148.329746 -32.715962, 148.329383 -32.810818, 148.378342 -32.832602, 148.384536 -32.857561, 148.372185 -32.97157, 148.399358 -32.959152, 148.430171 -32.969929, 148.493044 -33.030227, 148.507262 -33.055503, 148.486573 -33.123223, 148.504338 -33.134186, 148.492706 -33.185345, 148.502316 -33.209951, 148.519052 -33.21212, 148.51517 -33.233816, 148.53353 -33.255379, 148.560544 -33.256818, 148.563961 -33.284737, 148.587131 -33.298579, 148.553906 -33.312312, 148.503356 -33.28778, 148.499656 -33.307758, 148.476562 -33.298302, 148.464543 -33.317452, 148.441052 -33.314129, 148.445256 -33.294156, 148.433034 -33.292394, 148.405668 -33.32779, 148.384277 -33.353126, 148.414746 -33.370284, 148.406674 -33.40527, 148.345941 -33.4209, 148.361613 -33.449218, 148.318562 -33.449102, 148.29019 -33.486386, 148.309797 -33.500178, 148.351274 -33.4941, 148.35926 -33.512409, 148.392778 -33.518714, 148.391255 -33.546959, 148.423553 -33.564436, 148.387923 -33.572452, 148.413821 -33.604334, 148.446352 -33.614228, 148.518252 -33.572192, 148.545677 -33.603357, 148.622412 -33.592617, 148.651788 -33.560093, 148.657238 -33.578526, 148.681835 -33.564693, 148.68282 -33.586402, 148.738301 -33.538133, 148.775947 -33.5255, 148.827566 -33.574116, 148.872588 -33.573324, 148.873373 -33.594156, 148.908906 -33.582652, 148.922461 -33.598914, 148.911676 -33.683474, 148.957807 -33.688307, 148.96263 -33.707811, 148.993665 -33.720596, 148.976023 -33.749848, 148.992934 -33.754005, 148.974563 -33.756441, 149.026171 -33.803356, 149.064594 -33.812373, 149.067181 -33.79007, 149.115534 -33.797219, 149.109411 -33.787586, 149.169135 -33.721203, 149.179883 -33.687624, 149.15313 -33.65488, 149.179615 -33.63874, 149.168709 -33.622142, 149.207883 -33.642461, 149.221078 -33.621169, 149.233402 -33.626395, 149.237264 -33.671494, 149.270793 -33.685345, 149.26338 -33.70955, 149.295613 -33.709833, 149.296705 -33.737025), (149.106838 -33.218298, 149.166644 -33.229294, 149.161029 -33.284297, 149.188425 -33.303028, 149.181053 -33.337831, 149.193393 -33.361798, 149.231881 -33.381907, 149.234447 -33.427719, 149.181937 -33.438129, 149.151637 -33.393767, 149.057993 -33.388755, 149.009453 -33.366038, 149.042296 -33.319698, 149.050519 -33.283841, 149.032374 -33.273616, 149.043272 -33.222485, 149.106838 -33.218298))"
10500501,Carrathool - Murrumbidgee - Surrounds,105005,Carrathool - Murrumbidgee,105,Riverina - Orange,1,New South Wales,AUS,Australia,20426.5561,http://linked.data.gov.au/dataset/asgsed3/ILOC/10500501,10.86346475,1.98951919294,"POLYGON ((145.997555 -34.54516, 145.978257 -34.563294, 145.945074 -34.55299, 145.966685 -34.453187, 145.826435 -34.440746, 145.832893 -34.345248, 145.765804 -34.337417, 145.76078 -34.366547, 145.734759 -34.363417, 145.776218 -34.115936, 145.791583 -34.117751, 145.794882 -34.098877, 146.047373 -34.125398, 146.044723 -34.140961, 146.082437 -34.145462, 146.094339 -34.140835, 146.076079 -34.124642, 146.153461 -34.133834, 146.150494 -34.151224, 146.180105 -34.154331, 146.176333 -34.176335, 146.196919 -34.178755, 146.193642 -34.197689, 146.246814 -34.181191, 146.233397 -34.253552, 146.255096 -34.281855, 146.228872 -34.275554, 146.221518 -34.301852, 146.187907 -34.316309, 146.236294 -34.336862, 146.39067 -34.344887, 146.422118 -34.348359, 146.445204 -34.270228, 146.424231 -34.223833, 146.427316 -34.206116, 146.446006 -34.206403, 146.458731 -34.132971, 146.492815 -33.919644, 146.417439 -33.910622, 146.437191 -33.794486, 146.319167 -33.786382, 146.240305 -33.740822, 146.249344 -33.687684, 146.218923 -33.691946, 146.16832 -33.666902, 146.203918 -33.578097, 146.095147 -33.603118, 146.053969 -33.475754, 146.066983 -33.356816, 146.086103 -33.337397, 146.095094 -33.276165, 146.058898 -33.211795, 146.093637 -33.18907, 146.031666 -33.093565, 145.872645 -33.074786, 145.870877 -33.086297, 145.645264 -33.080299, 145.671929 -32.805709, 145.586521 -32.796223, 145.595729 -32.737755, 145.556643 -32.733271, 145.548897 -32.765183, 145.569105 -32.757862, 145.550828 -32.791602, 145.544866 -32.775359, 145.504354 -32.770079, 145.510443 -32.727849, 145.467469 -32.722494, 145.412637 -32.775936, 145.330569 -32.766661, 145.344284 -32.682473, 145.257286 -32.671241, 145.249381 -32.72438, 145.165 -32.714817, 145.159556 -32.747156, 145.107562 -33.033699, 145.027704 -33.02191, 145.007981 -33.03553, 144.984887 -33.02155, 144.979408 -33.083778, 144.908872 -33.074434, 144.889945 -33.187956, 144.863881 -33.184709, 144.851134 -33.264449, 144.930747 -33.273545, 144.933538 -33.258232, 144.978972 -33.262624, 144.945713 -33.419317, 145.069303 -33.423277, 145.096639 -33.454068, 145.127654 -33.444649, 145.184041 -33.602124, 145.17979 -33.628194, 145.197562 -33.630374, 145.17513 -33.658173, 145.233672 -33.68307, 145.187037 -33.683266, 145.162542 -33.771431, 145.214556 -33.826028, 145.034719 -33.940141, 145.13443 -34.049732, 145.123757 -34.076694, 145.162657 -34.081056, 145.259459 -34.180512, 145.206451 -34.488825, 145.240759 -34.506291, 145.177964 -34.850995, 145.777294 -34.860874, 145.97542 -34.885988, 146.002668 -34.902347, 146.074848 -34.898171, 146.15239 -34.901687, 146.174372 -34.790623, 146.197986 -34.788, 146.218765 -34.675064, 146.227228 -34.611435, 146.189522 -34.625015, 146.170909 -34.609146, 146.152743 -34.628488, 146.131445 -34.61991, 146.097513 -34.632403, 146.085711 -34.607977, 146.043271 -34.587989, 146.049037 -34.577907, 146.029094 -34.599097, 146.008848 -34.573562, 145.979576 -34.57329, 146.005212 -34.566561, 145.997555 -34.54516), (145.543138 -33.476019, 145.54394 -33.499997, 145.509479 -33.499575, 145.533671 -33.483448, 145.524802 -33.474158, 145.543138 -33.476019))"
10500502,Darlington Point,105005,Carrathool - Murrumbidgee,105,Riverina - Orange,1,New South Wales,AUS,Australia,4.3483,http://linked.data.gov.au/dataset/asgsed3/ILOC/10500502,0.175718939482,0.000427125321442,"POLYGON ((145.997555 -34.54516, 146.005212 -34.566561, 145.979576 -34.57329, 146.008848 -34.573562, 146.028215 -34.565658, 145.997555 -34.54516))"
10500503,Hillston,105005,Carrathool - Murrumbidgee,105,Riverina - Orange,1,New South Wales,AUS,Australia,6.3583,http://linked.data.gov.au/dataset/asgsed3/ILOC/10500503,0.171120198975,0.000616869869272,"POLYGON ((145.543138 -33.476019, 145.524802 -33.474158, 145.533671 -33.483448, 145.509479 -33.499575, 145.54394 -33.499997, 145.543138 -33.476019))"
10500601,Central Murray,105006,Central Murray,105,Riverina - Orange,1,New South Wales,AUS,Australia,33818.6148,http://linked.data.gov.au/dataset/asgsed3/ILOC/10500601,18.2960757221,3.33146484,"POLYGON ((144.368703 -33.282675, 144.364924 -33.359834, 144.395482 -33.363298, 144.382449 -33.44034, 144.441431 -33.452504, 144.431588 -33.513047, 144.460545 -33.516297, 144.447643 -33.601526, 144.531352 -33.61043, 144.513197 -33.728263, 144.55644 -33.733238, 144.542289 -33.882289, 144.578458 -33.886513, 144.55825 -34.028376, 144.68752 -34.048442, 144.688136 -34.069509, 144.675911 -34.084947, 144.628978 -34.086772, 144.574948 -34.13526, 144.562256 -34.12899, 144.550584 -34.172985, 144.469994 -34.222918, 144.391421 -34.21821, 144.37398 -34.239004, 144.317304 -34.246408, 144.248583 -34.230582, 144.211993 -34.252288, 144.118417 -34.189221, 144.103833 -34.214936, 144.074145 -34.220632, 144.063803 -34.273104, 144.037138 -34.273174, 143.952451 -34.349008, 143.942886 -34.376478, 143.924752 -34.374652, 143.92388 -34.402233, 143.939159 -34.404179, 143.92556 -34.505645, 143.939389 -34.518745, 143.923665 -34.517008, 143.903887 -34.637731, 143.846502 -34.618144, 143.829237 -34.764517, 143.879064 -34.77019, 143.842522 -34.926703, 143.880442 -34.973126, 143.838533 -34.969351, 143.83101 -35.013406, 143.796728 -35.013541, 143.792409 -34.996343, 143.767399 -34.99709, 143.77054 -35.009086, 143.75895 -35.003183, 143.761977 -35.015049, 143.736765 -35.024134, 143.69843 -35.01687, 143.69509 -34.997123, 143.635738 -35.010605, 143.63442 -34.988351, 143.569025 -34.961232, 143.486305 -34.978476, 143.466141 -34.927103, 143.481998 -34.922172, 143.475209 -34.908244, 143.417513 -34.894755, 143.395185 -34.86843, 143.371008 -34.872889, 143.373475 -34.858994, 143.354709 -34.876319, 143.352569 -34.858222, 143.321338 -34.888617, 143.342694 -34.933132, 143.317226 -34.953346, 143.318646 -34.992955, 143.338124 -35.010879, 143.335994 -35.037362, 143.322088 -35.036714, 143.350898 -35.064914, 143.339065 -35.068178, 143.340718 -35.095461, 143.387049 -35.137577, 143.381943 -35.173107, 143.395508 -35.192875, 143.449493 -35.189099, 143.471488 -35.21928, 143.529161 -35.219908, 143.563439 -35.202493, 143.579785 -35.213985, 143.563669 -35.243292, 143.590867 -35.281646, 143.564031 -35.32858, 143.565884 -35.342711, 143.597125 -35.351051, 143.640418 -35.401057, 143.684231 -35.368169, 143.709181 -35.392526, 143.763493 -35.392094, 143.762858 -35.423053, 143.790123 -35.422464, 143.815401 -35.446941, 143.905748 -35.49983, 143.970107 -35.500065, 143.974666 -35.532544, 143.996736 -35.535932, 143.989871 -35.554651, 144.009652 -35.563294, 144.039222 -35.549244, 144.062292 -35.576755, 144.105022 -35.590768, 144.131494 -35.640748, 144.152635 -35.642665, 144.162356 -35.671513, 144.213488 -35.686658, 144.215959 -35.706464, 144.248156 -35.721021, 144.264502 -35.75139, 144.296067 -35.737078, 144.295283 -35.754366, 144.339953 -35.764349, 144.334635 -35.712671, 144.354346 -35.660487, 144.303561 -35.606532, 144.326583 -35.586007, 144.326818 -35.55907, 144.345406 -35.56391, 144.366166 -35.5326, 144.463005 -35.49906, 144.471985 -35.42584, 144.460007 -35.424569, 144.475364 -35.342754, 144.498368 -35.345555, 144.483749 -35.316102, 144.497284 -35.286384, 144.506925 -35.299581, 144.525977 -35.294597, 144.555657 -35.334356, 144.596516 -35.330968, 144.595011 -35.355249, 144.641216 -35.358983, 144.657111 -35.3727, 144.652315 -35.394468, 144.691967 -35.414924, 144.739604 -35.412435, 144.76957 -35.447896, 144.8434 -35.456566, 144.90663 -35.505248, 144.9129 -35.470667, 145.05121 -35.487067, 145.033824 -35.587468, 144.99598 -35.583046, 145.028364 -35.61664, 145.101326 -35.634718, 145.133963 -35.673403, 145.195591 -35.691496, 145.262995 -35.681207, 145.301473 -35.719034, 145.343009 -35.711689, 145.332045 -35.764547, 145.346874 -35.793685, 145.343415 -35.845508, 145.36373 -35.847928, 145.360175 -35.861811, 145.41049 -35.848685, 145.41988 -35.828161, 145.462532 -35.826856, 145.472134 -35.809217, 145.52166 -35.818642, 145.535592 -35.801972, 145.53877 -35.8218, 145.562841 -35.813436, 145.558003 -35.828217, 145.593237 -35.849064, 145.601141 -35.874995, 145.626353 -35.862745, 145.620327 -35.883872, 145.679059 -35.916816, 145.673871 -35.92588, 145.698187 -35.920964, 145.697333 -35.936489, 145.726307 -35.942299, 145.716771 -35.950581, 145.778217 -35.96023, 145.810041 -35.991354, 145.827554 -35.975425, 145.847224 -35.982018, 145.870432 -35.955484, 145.908013 -35.953552, 145.902939 -35.968843, 145.928167 -35.973948, 145.94608 -35.961321, 145.987914 -35.747318, 145.990589 -35.718562, 145.9738 -35.704548, 145.993605 -35.673588, 145.98693 -35.636008, 146.004498 -35.638139, 145.994134 -35.622229, 146.016831 -35.575486, 146.008922 -35.555357, 146.027097 -35.526809, 146.064845 -35.322595, 145.992961 -35.3111, 145.987162 -35.284903, 145.959954 -35.282611, 145.969769 -35.270859, 145.957387 -35.263715, 145.995026 -35.210269, 146.024324 -35.218325, 146.019813 -35.203436, 146.039955 -35.198561, 146.009702 -35.166679, 146.006448 -35.133234, 146.030331 -35.054616, 146.058081 -35.03286, 146.049082 -35.017925, 146.061013 -34.941635, 146.080922 -34.918367, 146.068991 -34.915836, 146.074848 -34.898171, 146.002668 -34.902347, 145.97542 -34.885988, 145.777294 -34.860874, 145.177964 -34.850995, 145.240759 -34.506291, 145.206451 -34.488825, 145.259459 -34.180512, 145.162657 -34.081056, 145.123757 -34.076694, 145.13443 -34.049732, 145.034719 -33.940141, 145.214556 -33.826028, 145.162542 -33.771431, 145.187037 -33.683266, 145.233672 -33.68307, 145.17513 -33.658173, 145.197562 -33.630374, 145.17979 -33.628194, 145.184041 -33.602124, 145.127654 -33.444649, 145.096639 -33.454068, 145.069303 -33.423277, 144.945713 -33.419317, 144.978972 -33.262624, 144.933538 -33.258232, 144.930747 -33.273545, 144.851134 -33.264449, 144.863881 -33.184709, 144.889945 -33.187956, 144.908872 -33.074434, 144.913084 -33.049118, 144.798242 -33.036206, 144.77798 -33.163448, 144.747319 -33.161783, 144.73343 -33.231385, 144.645688 -33.222338, 144.642654 -33.241108, 144.612226 -33.237791, 144.577536 -33.288653, 144.549239 -33.285507, 144.546953 -33.299998, 144.368703 -33.282675))"
